"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","RT @piyokango: “<U+4ECA><U+3001><U+30A8><U+30D0><U+30F3><U+30B8><U+30A7><U+30EA><U+30B9><U+30C8><U+304C><U+632F><U+308A><U+8FD4><U+308B> <U+300C>WannaCry<U+306F><U+3001><U+305D><U+3053><U+307E><U+3067><U+9A12><U+3050><U+3079><U+304D><U+4E8B><U+4EF6><U+3067><U+306F><U+306A><U+304B><U+3063><U+305F><U+300D> (1/4) - ITmedia <U+30A8><U+30F3><U+30BF><U+30FC><U+30D7><U+30E9><U+30A4><U+30BA>” https://t.co/kgWS0KTFRi",FALSE,0,NA,2017-12-14 15:37:10,FALSE,NA,"941331237989359616",NA,"<a href=""https://sourceforge.jp/projects/opentween/"" rel=""nofollow"">OpenTween</a>","__y_a_j_a__",1,TRUE,FALSE,NA,NA
"78","RT @Transform_Sec: #Cyberthreats are still being brushed aside, even after #WannaCry and #NotPetya &gt; https://t.co/PePyFJFIJL via @Informati…",FALSE,0,NA,2017-12-14 15:36:02,FALSE,NA,"941330949509443585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corixpartners",3,TRUE,FALSE,NA,NA
"79","Do you know when the first ransomware was detected? and how they evolved over time? Read here:… https://t.co/0diEE4XtqW",FALSE,0,NA,2017-12-14 15:34:11,TRUE,NA,"941330486688808960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GiridharaRaam",0,FALSE,FALSE,NA,NA
"80","RT @Transform_Sec: #Cyberthreats are still being brushed aside, even after #WannaCry and #NotPetya &gt; https://t.co/PePyFJFIJL via @Informati…",FALSE,0,NA,2017-12-14 15:33:58,FALSE,NA,"941330433102569473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corix_JC",3,TRUE,FALSE,NA,NA
"81","RT @DIGITALEUROPE: Governments in the #EU should put in place clear policies relating to the handling and disclosure of #Cybersecurity vuln…",FALSE,0,NA,2017-12-14 15:31:26,FALSE,NA,"941329795627016194",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",8,TRUE,FALSE,NA,NA
"82","RT @Sparkrockinc: WannaCry: Make sure your organization's systems are safe https://t.co/BjYpUDTwYq",FALSE,0,NA,2017-12-14 15:26:30,FALSE,NA,"941328550145257472",NA,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","dbudreau",1,TRUE,FALSE,NA,NA
"83","RT @gigazine: <U+30D5><U+30A1><U+30A4><U+30EB><U+6697><U+53F7><U+5316>·<U+8EAB><U+4EE3><U+91D1><U+8981><U+6C42><U+306E><U+300C>WannaCry<U+300D><U+304C><U+4E16><U+754C><U+7684><U+5927><U+6D41><U+884C><U+3067>Windows XP<U+306B><U+307E><U+3067><U+7DCA><U+6025><U+30D1><U+30C3><U+30C1><U+304C><U+914D><U+5E03><U+3055><U+308C><U+308B><U+7570><U+5E38><U+4E8B><U+614B><U+306B><U+7A81><U+5165><U+3001><U+73FE><U+72B6>&<U+5BFE><U+5FDC><U+7B56><U+307E><U+3068><U+3081> https://t.co/RpEs0pgW4t https://t.co/TDuLDbmECf",FALSE,0,NA,2017-12-14 15:24:46,FALSE,NA,"941328114474295298",NA,"<a href=""http://www.playstation.com/"" rel=""nofollow"">PlayStation®Vita</a>","Phantasy_SHN",1521,TRUE,FALSE,NA,NA
"84","RT @realonyu: <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #ongsungwoo #ongseongwoo #ong #wannaone #fanart #kpopfanart #<U+C639><U+C131><U+C6B0> #<U+C639>  #<U+C6CC><U+B108><U+C6D0><U+ACE0> #<U+C6CC><U+B108><U+C6D0><U+ACE0> #<U+C6CC><U+B108><U+C6D0> #wannaonefanart #wannaonego #wannac…",FALSE,0,NA,2017-12-14 15:24:28,FALSE,NA,"941328039954194433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sukitse0511",24,TRUE,FALSE,NA,NA
"85","RT @DIGITALEUROPE: Governments in the #EU should put in place clear policies relating to the handling and disclosure of #Cybersecurity vuln…",FALSE,0,NA,2017-12-14 15:24:16,FALSE,NA,"941327988808962048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chapmanmartina",8,TRUE,FALSE,NA,NA
"86","RT @DIGITALEUROPE: Governments in the #EU should put in place clear policies relating to the handling and disclosure of #Cybersecurity vuln…",FALSE,0,NA,2017-12-14 15:23:52,FALSE,NA,"941327890075004929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pageinextremis",8,TRUE,FALSE,NA,NA
"87","RT @DIGITALEUROPE: Governments in the #EU should put in place clear policies relating to the handling and disclosure of #Cybersecurity vuln…",FALSE,0,NA,2017-12-14 15:23:18,FALSE,NA,"941327745740656640",NA,"<a href=""http://www.flavien.cc/"" rel=""nofollow"">oculusBot</a>","flavien_perier",8,TRUE,FALSE,NA,NA
"88","Governments in the #EU should put in place clear policies relating to the handling and disclosure of #Cybersecurity… https://t.co/9PbHPgVZcp",FALSE,3,NA,2017-12-14 15:23:17,TRUE,NA,"941327742758477826",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DIGITALEUROPE",8,FALSE,FALSE,NA,NA
"89","RT @st3alth12: Ransomware.... Not a word we like to hear in the IT world.  Panzura can help you avoid the costly encounter by protecting yo…",FALSE,0,NA,2017-12-14 15:21:26,FALSE,NA,"941327278696525824",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"90","Ransomware.... Not a word we like to hear in the IT world.  Panzura can help you avoid the costly encounter by prot… https://t.co/XneCq5QrTw",FALSE,0,NA,2017-12-14 15:18:54,TRUE,NA,"941326639945994241",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","st3alth12",1,FALSE,FALSE,NA,NA
"91","""Sólo un tercio de los responsables de TI de Estados Unidos e Inglaterra ha oído hablar de Wannacry, y una cuarta p… https://t.co/liOJa2sOIH",FALSE,1,NA,2017-12-14 15:08:51,TRUE,NA,"941324108406689792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","swivel_es",0,FALSE,FALSE,NA,NA
"92","Am Dienstag, den eine andere weit verbreitete Ransomware Angriff begann unvorbereitet Unternehmen in ihren Tracks z… https://t.co/bHgIN6Yscw",FALSE,0,NA,2017-12-14 15:05:02,TRUE,NA,"941323149790105600",NA,"<a href=""http://bitcoinge.pw/"" rel=""nofollow"">Marie Hubbard</a>","laurapedia",0,FALSE,FALSE,NA,NA
"93","Una favola per non piangere: la minaccia WannaCry spiegata ad un bambino [1/4] https://t.co/jymGnfp420 #computer",FALSE,0,NA,2017-12-14 15:03:58,FALSE,NA,"941322880389910530",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","fisiciSP",0,FALSE,FALSE,NA,NA
"94","RT @kirik: <U+4ECA><U+3001><U+30A8><U+30D0><U+30F3><U+30B8><U+30A7><U+30EA><U+30B9><U+30C8><U+304C><U+632F><U+308A><U+8FD4><U+308B> <U+300C>WannaCry<U+306F><U+3001><U+305D><U+3053><U+307E><U+3067><U+9A12><U+3050><U+3079><U+304D><U+4E8B><U+4EF6><U+3067><U+306F><U+306A><U+304B><U+3063><U+305F><U+300D> (1/4) - ITmedia <U+30A8><U+30F3><U+30BF><U+30FC><U+30D7><U+30E9><U+30A4><U+30BA> https://t.co/4rb4oTbwGp",FALSE,0,NA,2017-12-14 14:50:17,FALSE,NA,"941319436853637120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4545459",4,TRUE,FALSE,NA,NA
"95","RT @kirik: <U+4ECA><U+3001><U+30A8><U+30D0><U+30F3><U+30B8><U+30A7><U+30EA><U+30B9><U+30C8><U+304C><U+632F><U+308A><U+8FD4><U+308B> <U+300C>WannaCry<U+306F><U+3001><U+305D><U+3053><U+307E><U+3067><U+9A12><U+3050><U+3079><U+304D><U+4E8B><U+4EF6><U+3067><U+306F><U+306A><U+304B><U+3063><U+305F><U+300D> (1/4) - ITmedia <U+30A8><U+30F3><U+30BF><U+30FC><U+30D7><U+30E9><U+30A4><U+30BA> https://t.co/4rb4oTbwGp",FALSE,0,NA,2017-12-14 14:43:43,FALSE,NA,"941317787133272064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ame_wa_ta",4,TRUE,FALSE,NA,NA
"96","@PLAYMFS Kang daniel wannacry .g",FALSE,0,"PLAYMFS",2017-12-14 14:42:13,FALSE,"941316860963799040","941317408509198337","856623864","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeontwt97",0,FALSE,FALSE,NA,NA
"97","RT @ncsc: Since WannaCry we have updated our ransomware guidance for both home users/small businesses and enterprise administrators https:/…",FALSE,0,NA,2017-12-14 14:41:40,FALSE,NA,"941317269027557376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimmychappell",56,TRUE,FALSE,NA,NA
"98","RT @PaulFerrillo: You're a mean one, Mr. Grinch!  You  really are a heel. Your as cuddly as a cactus, and you make me #wannacry, Mr. Grinch…",FALSE,0,NA,2017-12-14 14:41:27,FALSE,NA,"941317212786348032",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"99","You're a mean one, Mr. Grinch!  You  really are a heel. Your as cuddly as a cactus, and you make me #wannacry, Mr.… https://t.co/0pHV0LaLf9",FALSE,0,NA,2017-12-14 14:41:02,TRUE,NA,"941317110164344833",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","PaulFerrillo",1,FALSE,FALSE,NA,NA
"100","We track WannaCry with our sinkhole and If Petya hits one of the queen.",FALSE,0,NA,2017-12-14 14:40:45,FALSE,NA,"941317040723374080",NA,"<a href=""https://twitter.com"" rel=""nofollow""> NotMalwareTech</a>","NotMalwareTech",0,FALSE,FALSE,NA,NA
"101","VIDEO. Le ""rançongiciel"" WannaCry porterait la signature de la Corée du Nord https://t.co/9KpucLjsYS",FALSE,0,NA,2017-12-14 14:38:33,FALSE,NA,"941316482964783104",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","worldwarwebcom",0,FALSE,FALSE,NA,NA
"102","RT @DerbysCyberBiz: What is WannaCry and what can I do to protect myself?

The @ncsc have created guidance for home users or small business…",FALSE,0,NA,2017-12-14 14:37:45,FALSE,NA,"941316284591075328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DerbysPolice",2,TRUE,FALSE,NA,NA
"103","2017<U+5E74>10<U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+4E8B><U+4EF6><U+3001>1<U+4F4D><U+306F><U+591A><U+304F><U+306E><U+5DE5><U+5834><U+306B><U+88AB><U+5BB3><U+3092><U+4E0E><U+3048><U+305F><U+300C>WannaCry<U+300D>(MONOist)",FALSE,0,NA,2017-12-14 14:37:14,FALSE,NA,"941316154596794369",NA,"<a href=""http://www.nsd.co.jp/"" rel=""nofollow"">felitsazzz</a>","felitsazzz",0,FALSE,FALSE,NA,NA
"104","RT @TheIBMMSPTeam: The #cybersecurity experts at #IBM #X-Force are helping #QRadar users stay clear of #Ransomware like #WannaCry https://t…",FALSE,0,NA,2017-12-14 14:31:26,FALSE,NA,"941314695763496960",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"105","Just One-Third of Execs Have Heard of WannaCry — Report https://t.co/XMPHplIJaz #Cybersecurity #cyber #itsecurity #security",FALSE,0,NA,2017-12-14 14:30:10,FALSE,NA,"941314375998205952",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Sec_Headhunter",0,FALSE,FALSE,NA,NA
"106","VIDEO. Le ""rançongiciel"" WannaCry porterait la signature de la Corée du Nord https://t.co/VEsmljbBye",FALSE,0,NA,2017-12-14 14:27:06,FALSE,NA,"941313601977114628",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dragon2lunar",0,FALSE,FALSE,NA,NA
"107","wannacry",FALSE,0,NA,2017-12-14 14:26:12,FALSE,NA,"941313376256376832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sooondae",0,FALSE,FALSE,NA,NA
"108","The #cybersecurity experts at #IBM #X-Force are helping #QRadar users stay clear of #Ransomware like #WannaCry… https://t.co/Ot7YWcfe3F",FALSE,0,NA,2017-12-14 14:23:03,TRUE,NA,"941312583121952769",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TheIBMMSPTeam",1,FALSE,FALSE,NA,NA
"109","RT @OrbitsIT: #WannaCry was a cyberattack on an unprecedented scale. We've set out the 10 key lessons we believe any organisation can learn…",FALSE,0,NA,2017-12-14 14:22:16,FALSE,NA,"941312386123948032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dai_TpasCymru",2,TRUE,FALSE,NA,NA
"110","RT @MalwareTechBlog: Decided my first blog post will be the story of the immediate WannaCry aftermath including how I got doxed. Not sure h…",FALSE,0,NA,2017-12-14 14:21:28,FALSE,NA,"941312186109980672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_quietguy",77,TRUE,FALSE,NA,NA
"111","RT @ofer_tufin: Article in @InfosecurityMag looks back at #WannaCry and #NotPetya, sharing research that neither #ransomware event resulted…",FALSE,0,NA,2017-12-14 14:21:26,FALSE,NA,"941312179466330114",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"112","Article in @InfosecurityMag looks back at #WannaCry and #NotPetya, sharing research that neither #ransomware event… https://t.co/4qLyP5q4QS",FALSE,0,NA,2017-12-14 14:20:12,TRUE,NA,"941311869050081281",NA,"<a href=""http://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","ofer_tufin",1,FALSE,FALSE,NA,NA
"113","Article in @InfosecurityMag looks back at #WannaCry and #NotPetya, sharing research that neither #ransomware event… https://t.co/iO5BZtOwOo",FALSE,0,NA,2017-12-14 14:20:11,TRUE,NA,"941311863261974529",NA,"<a href=""http://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","MayaMalevich",0,FALSE,FALSE,NA,NA
"114","Article in @InfosecurityMag looks back at #WannaCry and #NotPetya, sharing research that neither #ransomware event… https://t.co/F1QLsLmPjJ",FALSE,0,NA,2017-12-14 14:20:08,TRUE,NA,"941311852352557056",NA,"<a href=""http://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","TufinTech",2,FALSE,FALSE,NA,NA
"115","RT @kirik: <U+4ECA><U+3001><U+30A8><U+30D0><U+30F3><U+30B8><U+30A7><U+30EA><U+30B9><U+30C8><U+304C><U+632F><U+308A><U+8FD4><U+308B> <U+300C>WannaCry<U+306F><U+3001><U+305D><U+3053><U+307E><U+3067><U+9A12><U+3050><U+3079><U+304D><U+4E8B><U+4EF6><U+3067><U+306F><U+306A><U+304B><U+3063><U+305F><U+300D> (1/4) - ITmedia <U+30A8><U+30F3><U+30BF><U+30FC><U+30D7><U+30E9><U+30A4><U+30BA> https://t.co/4rb4oTbwGp",FALSE,0,NA,2017-12-14 14:19:59,FALSE,NA,"941311811126792197",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shokomint",4,TRUE,FALSE,NA,NA
"116","RT @learningsimplfy: WannaCry and Petya Can Gain Fresh Breath For Google App Account
https://t.co/qfkar5RaAY
#DataSecurity #learningsimplif…",FALSE,0,NA,2017-12-14 14:16:46,FALSE,NA,"941311001248624640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adamkb999",175,TRUE,FALSE,NA,NA
"117","RT @kirik: <U+4ECA><U+3001><U+30A8><U+30D0><U+30F3><U+30B8><U+30A7><U+30EA><U+30B9><U+30C8><U+304C><U+632F><U+308A><U+8FD4><U+308B> <U+300C>WannaCry<U+306F><U+3001><U+305D><U+3053><U+307E><U+3067><U+9A12><U+3050><U+3079><U+304D><U+4E8B><U+4EF6><U+3067><U+306F><U+306A><U+304B><U+3063><U+305F><U+300D> (1/4) - ITmedia <U+30A8><U+30F3><U+30BF><U+30FC><U+30D7><U+30E9><U+30A4><U+30BA> https://t.co/4rb4oTbwGp",FALSE,0,NA,2017-12-14 14:13:09,FALSE,NA,"941310092145815557",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gana_Ship8",4,TRUE,FALSE,NA,NA
"118","Sur le terrain de la cybercriminalité, l’année 2017 aura été une année ‘‘prospère’’ qui a connu des attaques inform… https://t.co/JD7kcLzZap",FALSE,0,NA,2017-12-14 14:10:39,TRUE,NA,"941309463650275328",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","APCinvestigat",0,FALSE,FALSE,NA,NA
"119","A Cyber SWAT Team is available to all our clients to help tackle fallout from WannaCry attack #cyber #data
https://t.co/jJY8SYuRtp",FALSE,0,NA,2017-12-14 14:10:01,FALSE,NA,"941309303591526400",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","larkinsurance",0,FALSE,FALSE,NA,NA
"120","RT @MalwareTechBlog: Decided my first blog post will be the story of the immediate WannaCry aftermath including how I got doxed. Not sure h…",FALSE,0,NA,2017-12-14 14:02:13,FALSE,NA,"941307340657184768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristianhares",77,TRUE,FALSE,NA,NA
"121","Le ""rançongiciel"" WannaCry porterait la signature de la Corée du Nord https://t.co/aDYSkoIxdc",FALSE,0,NA,2017-12-14 14:01:27,FALSE,NA,"941307149757632512",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","yactusfrance",0,FALSE,FALSE,NA,NA
"122","RT @SOFTSHELL: ESET: A breakdown of 2017’s ransomware epidemic - and what to expect next https://t.co/ZoBlVgGPKZ #SecurityBrief Europe #Cyb…",FALSE,0,NA,2017-12-14 14:01:26,FALSE,NA,"941307145987018753",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"123","Chemical Facility Security News: ICS-CERT Updates WannaCry Alert, Updates 2 Advisories and Publishes 2 | Tweeter... https://t.co/fKjGTQ6lem",FALSE,0,NA,2017-12-14 14:00:57,FALSE,NA,"941307023592845312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","HotlineCrisis",0,FALSE,FALSE,NA,NA
"124","ESET: A breakdown of 2017’s ransomware epidemic - and what to expect next https://t.co/ZoBlVgGPKZ #SecurityBrief Eu… https://t.co/pJRsKEQ2GY",FALSE,0,NA,2017-12-14 14:00:23,TRUE,NA,"941306878784655360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SOFTSHELL",1,FALSE,FALSE,NA,NA
"125","<U+4ECA><U+3001><U+30A8><U+30D0><U+30F3><U+30B8><U+30A7><U+30EA><U+30B9><U+30C8><U+304C><U+632F><U+308A><U+8FD4><U+308B> <U+300C>WannaCry<U+306F><U+3001><U+305D><U+3053><U+307E><U+3067><U+9A12><U+3050><U+3079><U+304D><U+4E8B><U+4EF6><U+3067><U+306F><U+306A><U+304B><U+3063><U+305F><U+300D> (1/4) - ITmedia <U+30A8><U+30F3><U+30BF><U+30FC><U+30D7><U+30E9><U+30A4><U+30BA> https://t.co/4rb4oTbwGp",FALSE,8,NA,2017-12-14 13:59:34,FALSE,NA,"941306675562033152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kirik",4,FALSE,FALSE,NA,NA
"126","#hackeo en vivo en con .@infobae #facebooklive #Wannacry #Security #Malware https://t.co/oqMpwLFb2n",FALSE,0,NA,2017-12-14 13:55:12,FALSE,NA,"941305575635410944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PerdomoJavier",0,FALSE,FALSE,NA,NA
"127","RT @MalwareTechBlog: Decided my first blog post will be the story of the immediate WannaCry aftermath including how I got doxed. Not sure h…",FALSE,0,NA,2017-12-14 13:52:00,FALSE,NA,"941304769045446656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HamlinDebbi",77,TRUE,FALSE,NA,NA
"128","RT @digitalmikej: Did you see? UK Hospitals to receive £21m for #cybersecurity following #WannaCry #ransomware attack via @guardian https:/…",FALSE,0,NA,2017-12-14 13:48:24,FALSE,NA,"941303862463553537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ehljardine",2,TRUE,FALSE,NA,NA
"129","50RT <U+4ECA><U+3001><U+30A8><U+30D0><U+30F3><U+30B8><U+30A7><U+30EA><U+30B9><U+30C8><U+304C><U+632F><U+308A><U+8FD4><U+308B> <U+300C>WannaCry<U+306F><U+3001><U+305D><U+3053><U+307E><U+3067><U+9A12><U+3050><U+3079><U+304D><U+4E8B><U+4EF6><U+3067><U+306F><U+306A><U+304B><U+3063><U+305F><U+300D> https://t.co/s623dkShuG",FALSE,0,NA,2017-12-14 13:45:09,FALSE,NA,"941303044418834433",NA,"<a href=""http://192.168.0.110"" rel=""nofollow"">tw239841243</a>","JapanmadeW",0,FALSE,FALSE,NA,NA
"130","Chemical Facility Security News: ICS-CERT Updates WannaCry Alert, Updates 2 Advisories and Publishes 2 https://t.co/f5Iru47bUc",FALSE,0,NA,2017-12-14 13:44:04,FALSE,NA,"941302774670639104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","DocOffices",0,FALSE,FALSE,NA,NA
"131","RT @DortchOnIT: Make better #cybersecurity your top #resolution for #2018. @GoIvanti can help! 
Remember #WannaCry? This complimentary, on-…",FALSE,0,NA,2017-12-14 13:41:27,FALSE,NA,"941302113593946112",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"132","WannaCry: Make sure your organization's systems are safe https://t.co/BjYpUDTwYq",FALSE,0,NA,2017-12-14 13:39:09,FALSE,NA,"941301538458361856",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Sparkrockinc",1,FALSE,FALSE,NA,NA
